id,idLicitacion,ordenCompra,estado,rutCliente,referencia,fecha,plazo,usuario
3456,4525-779-COT22,,Pendiente,69.264.400-K,,2022-12-07T00:00:00.000Z,,MONSESAEZ
3170,515568-2191-COT22,,Pendiente,71.309.800-0,515568-2191-COT22,2022-11-18T00:00:00.000Z,30 DIAS HABILES,MONSESAEZ
3171,761391-182-LE22,,No Adjudicada,61.103.032-0,761391-182-LE22,2022-11-18T00:00:00.000Z,15 A 20 DIAS HABILES,MONSESAEZ
3172,1543-69-COT22,,Pendiente,60.902.071-7,1543-69-COT22,2022-11-18T00:00:00.000Z,5 A 7 DIAS,MONSESAEZ
3173,600134-140-COT22,,Pendiente,69.073.800-7,600134-140-COT22,2022-11-18T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3174,2294-2172-COT22,,Pendiente,69.110.400-1,MATERIAL DIDACTICO ESCUELA CARLOS SPANO // SEP,2022-11-18T00:00:00.000Z,10 DIAS HABILES,Anny
3175,4091-358-COT22,,Pendiente,69.220.500-6,4091-358-COT22,2022-11-18T00:00:00.000Z,7 A 10 DIAS,MONSESAEZ
3176,4689-177-COT22,,Pendiente,69.110.900-3, 4689-177-COT22,2022-11-18T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3177,1211-109-COT22,,Pendiente,60.901.008-8,1211-109-COT22,2022-11-18T00:00:00.000Z,7 A10 DIAS HABILES,MONSESAEZ
3178,2665-1167-COT22,,Pendiente,69.150.101-9,"AdquisiciÃ³n de material didÃ¡ctico para Escuela Caleta del Medio Coliumo, TomÃ©",2022-11-18T00:00:00.000Z,10 DIAS HABILES,Anny
3180,2782-293-COT22,,Pendiente,69.050.100-7,"MATERIAL DIDACTICO, MEMO NÂ°130 JARDIN MANITOS DE COLORES, PLACILLA. FAEP 2020",2022-11-18T00:00:00.000Z,15 DIAS HABILES,Anny
3181,2833-1108-COT22,,Pendiente,61.930.600-7,MATERIAL SENSORIAL PARA JARDIN INFANTIL RUISEÃ‘OR,2022-11-18T00:00:00.000Z,10 DIAS HABILES,Anny
3182,2833-1115-COT22,,Pendiente,61.930.600-7,LABERINTO DE MADERA PARA JARDIN INFANTIL PUTUPUR.,2022-11-18T00:00:00.000Z,15 DIAS HABILES,Anny
3183,449-621-COT22,,Pendiente,69.070.600-8,449-621-COT22,2022-11-18T00:00:00.000Z,15 A 20 DIAS HABILES,MONSESAEZ
3184,3335-1534-COT22,,Pendiente,69.200.800-6,ADQUISICION DE ARTICULOS DIDACTICOS PARA ESC. RURAL CUINCO ORD. 96 LEY SEP,2022-11-19T00:00:00.000Z,10 DIAS HABILES,Anny
3185,953-185-COT22,,Pendiente,60.511.040-1,953-185-COT22,2022-11-18T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3186,3779-133-L122,,No Adjudicada,69.130.401-9,MATERIAL DIDACTICO SALA CUNA RAYITO DE LUZ	,2022-11-21T00:00:00.000Z,12 DIAS HABILES,Anny
3189,1211929-5-COT22,,Pendiente,69.180.100-4,1211929-5-COT22,2022-11-18T00:00:00.000Z,30 DIAS,MONSESAEZ
3190,4057-843-COT22,,Pendiente,69.181.100-K,4057-843-COT22,2022-11-18T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3191,1230732-15-COT22,,Pendiente,69.141.700-K,1230732-15-COT22,2022-11-21T00:00:00.000Z,30 dias ,MONSESAEZ
3192,4157-66-LE22,,No Adjudicada,69.141.700-K,4157-66-LE22,2022-11-18T00:00:00.000Z,15 dias habiles,MONSESAEZ
3194,2422-685-L122,,No Adjudicada,69.072.100-7,S/A 937974 DIDECO MATERIALES DIDACTICOS Y EDUCATIVOS	,2022-11-21T00:00:00.000Z,10 DIAS HABILES,Anny
3195,2659-232-L122,,Pendiente,69.255.600-3,2659-232-L122,2022-11-21T00:00:00.000Z,29 DIAS HABILES.,MONSESAEZ
3197,2907-357-COT22,,Pendiente,69.200.300-4,2907-357-COT22,2022-11-21T00:00:00.000Z,7 a 10 dias,MONSESAEZ
3199,3714-348-COT22,,Pendiente,69.041.500-3,Material didÃ¡ctico para programa HPV I,2022-11-21T00:00:00.000Z,10 DIAS HABILES,Anny
3200,3590-118-COT22,,Pendiente,69.141.500-7,3590-118-COT22,2022-11-21T00:00:00.000Z,5 A 7 DIAS,MONSESAEZ
3201,3000-1393-COT22,,Pendiente,69.040.800-7, 3000-1393-COT22,2022-11-21T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3202,3764-417-COT22,,Pendiente,69.090.400-4,3764-417-COT22,2022-12-21T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3203,2485-1548-COT22,,Pendiente,69.071.302-0,69.071.302-0,2022-11-21T00:00:00.000Z,7 a 10 dias habiles,MONSESAEZ
3204,3510-1740-COT22,,Pendiente,69.220.601-0,Juegos didÃ¡cticos Escuela Rural Pargua,2022-11-21T00:00:00.000Z,10 DIAS HABILES,Anny
3205,4057-846-COT22,,Pendiente,69.181.100-K, 4057-846-COT22,2022-11-21T00:00:00.000Z,7 a 10 dias habiles.,MONSESAEZ
3209,4074-279-COT22,,Pendiente,69.150.902-8,COLCHONETAS Y OTROS SALA CUNA,2022-11-22T00:00:00.000Z,15 DIAS HABILES,Anny
3210,2485-1552-COT22,,No Adjudicada,69.071.302-0,2485-1552-COT22,2022-11-21T00:00:00.000Z,15 dias habiles.,MONSESAEZ
3211,3863-410-COT22,,Pendiente,69.090.600-7,"MATERIAL DIDACTICO, SALA CUNA Y JARDIN LA FINCA",2022-11-22T00:00:00.000Z,10 DIAS HABILES,Anny
3212,3335-1538-COT22,,Pendiente,69.200.800-6,,2022-11-21T00:00:00.000Z,,MONSESAEZ
3213,2361-62-L122,,No Adjudicada,69.150.800-5,"MATERIALES DE TERAPIA OCUPACIONAL, ESCUELA DE PÃRVULO SAN FRANCISCO	",2022-11-22T00:00:00.000Z,10 DIAS HABILES,Anny
3214,4358-34-LE22,,Pendiente,,,2022-11-22T00:00:00.000Z,,MONSESAEZ
3215,324-698-COT22,,Pendiente,69.255.000-5,324-698-COT22,2022-11-22T00:00:00.000Z,7 a 10 dias habiles,MONSESAEZ
3216,3200-541-COT22,,Pendiente,69.191.100-4,SET DE MOTRICIDAD GRUESA,2022-11-22T00:00:00.000Z,7 DIAS HABILES,Anny
3217,2409-1455-COT22,,Pendiente,69.170.101-8,ADQUISICIÃ“N DE JUEGOS ESCUELA F-931,2022-11-22T00:00:00.000Z,12 DIAS HABILES,Anny
3219,3906-522-COT22,,Pendiente,69.060.400-0,"COMPRA DE LUDOS, LAS PALMAS.",2022-11-22T00:00:00.000Z,5 DIAS HABILES,Anny
3220,5952-404-COT22,,Pendiente,70.770.800-K,Kit psicomotricidad de 6 piezas,2022-11-22T00:00:00.000Z,15 DIAS HABILES,Anny
3221,889473-1345-COT22,,Pendiente,61.980.530-5,pelotas plÃ¡sticas - Martina Molina NÃºÃ±ez,2022-11-22T00:00:00.000Z,7 DIAS HABILES,Anny
3222,1198-110-COT22,,Pendiente,61.107.000-4,1198-110-COT22,2022-11-22T00:00:00.000Z,5 a7 dias habiles,MONSESAEZ
3223,3821-302-COT22,,Pendiente,69.051.000-6,3821-302-COT22,2022-11-22T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3224,449-627-COT22,,Pendiente,69.070.600-8,449-627-COT22,2022-11-22T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3225,767-173-COT22,,Pendiente,69.240.400-9,,2022-11-22T00:00:00.000Z,,MONSESAEZ
3226,2428-1391-COT22,,Pendiente,69.061.300-K,2428-1391-COT22,2022-11-22T00:00:00.000Z,5 a 7 dias habiles,MONSESAEZ
3227,557639-3968-COT22,,Pendiente,71.014.200-9,557639-3968-COT22,2022-11-22T00:00:00.000Z,5 a 7 dias habiles,MONSESAEZ
3228,3561-444-COT22,,Pendiente,69.060.300-4,,2022-11-22T00:00:00.000Z,,MONSESAEZ
3229,2746-48-COT22,,Pendiente,69.180.100-4,2746-48-COT22,2022-11-23T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3230,2546-170-L122,,Pendiente,61.955.000-5,2546-170-L122,2022-11-22T00:00:00.000Z,20 dias habiles,MONSESAEZ
3231,2763-119-L122,,Pendiente,,,2022-11-23T00:00:00.000Z,,MONSESAEZ
3232,2328-596-LE22,,Pendiente,,,2022-11-22T00:00:00.000Z,,MONSESAEZ
3233,3613-664-COT22,,Pendiente,69.040.500-8,,2022-11-23T00:00:00.000Z,,MONSESAEZ
3234,2409-1471-COT22,,Pendiente,,,2022-11-23T00:00:00.000Z,,MONSESAEZ
3235,3779-186-COT22,,Pendiente,69.130.401-9,MATERIAL DIDACTICO PARA SALA CUNA RAYITO DE LUZ,2022-11-23T00:00:00.000Z,10 DIAS HABILES,Anny
3236,4104-425-COT22,,Pendiente,69.191.200-0,SILLA NIDO PARA JARDIN INFANTIL Y SALA CUNA AYELEN FONDO JUNJI,2022-11-23T00:00:00.000Z,10 DIAS HABILES,Anny
4083,1736-389-COT23,,Pendiente,69.255.300-4,1736-389-COT23,2023-02-24T00:00:00.000Z,7 a 10 dias,Cinthia 
3237,3518-355-COT22,,No Adjudicada,69.180.700-2,AROS DE BABYFUTBOL ESC. QUINO,2022-11-23T00:00:00.000Z,10 DIAS HABILES,Anny
3241,4176-582-COT22,,Pendiente,69.190.200-5,MATERIALES DIDACTICOS JUNJI AILLINCO - 536,2022-11-23T00:00:00.000Z,10 DIAS HABILES,Anny
3242,4176-580-COT22,,Pendiente,69.190.200-5,4176-580-COT22,2022-11-23T00:00:00.000Z,7 a 10 dias habiles,MONSESAEZ
3243,2989-309-COT22,,Pendiente,69.220.800-5,2989-309-COT2,2022-11-23T00:00:00.000Z,7 a 10 dÃ­as hÃ¡biles,MONSESAEZ
3245,1002588-394-COT22,,Pendiente,61.999.320-9,1002588-394-COT22,2022-11-23T00:00:00.000Z,7 a 10 dÃ­as hÃ¡biles,MONSESAEZ
3246,4176-588-COT22,,No Adjudicada,69.190.200-5,MATERIAL DIDACTICO ESCUELA RIO QUILLEM - 486,2022-11-23T00:00:00.000Z,10 DIAS HABILES,Anny
3247,2403-1833-COT22,,No Adjudicada,69.254.000-K, 2403-1833-COT2,2022-11-23T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3248,1208109-91-COT22,,Pendiente,62.000.890-7,AdquisiciÃ³n de Mudador.,2022-11-23T00:00:00.000Z,14 DIAS CORRIDOS,Anny
3249,2778-146-LE22,,Pendiente,,,2022-11-23T00:00:00.000Z,,MONSESAEZ
3250,1113403-274-COT22,,Pendiente,62.000.650-5,1113403-274-COT22,2022-11-23T00:00:00.000Z,5 a 7 dias,Cinthia 
3251,2394-452-COT22,,Pendiente,69.254.900-7,2394-452-COT22,2022-11-23T00:00:00.000Z,5 a  7 dias habiles,MONSESAEZ
3252,2394-453-COT22,,Pendiente,69.254.900-7,2394-453-COT22,2022-11-23T00:00:00.000Z,5 A 7 DIAS ,MONSESAEZ
3255,4491-532-COT22,,Pendiente,69.150.501-4,4491-532-COT22,2022-11-23T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3257,2440-2157-COT22,,Pendiente,69.100.100-8,2440-2157-COT22,2022-11-23T00:00:00.000Z,7 A 10 DIAS,MONSESAEZ
3259,952752-624-COT22,,Pendiente,74.269.500-K, 952752-624-COT22,2022-11-23T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3260,3653-741-COT22,,Pendiente,69.200.600-3,3653-741-COT22,2022-11-23T00:00:00.000Z,7 A 10 DIAS ,MONSESAEZ
3261,2454-179-COT22,,Pendiente,69.071.000-5, 2454-179-COT22,2022-11-24T00:00:00.000Z,15 DIAS HABILES.,MONSESAEZ
3262,515568-2294-COT22,,Pendiente,71.309.800-0, 515568-2294-COT22,2022-11-24T00:00:00.000Z,15 DIAS HABILES,MONSESAEZ
3263,4368-217-COT22,,Pendiente,69.061.100-7, 4368-217-COT22,2022-11-24T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3264,2211-898-COT22,,No Adjudicada,69.061.100-7,Puff pera infantil Sol.533,2022-11-24T00:00:00.000Z,7 DIAS HABILES,Anny
3265,411-396-COT22,,Pendiente,69.251.900-0,411-396-COT22,2022-11-24T00:00:00.000Z,5 A  7 DIAS HABILES,MONSESAEZ
3266,2446-880-COT22,,No Adjudicada,69.040.300-5,ADQUISICIÃ“N DE MATERIALES DEPORTIVOS PARA PROGRAMA HPV2,2022-11-24T00:00:00.000Z,10 DIAS HABILES,Anny
3268,2789-365-COT22,,Pendiente,69.072.600-9,,2022-11-24T00:00:00.000Z,,MONSESAEZ
3269,2394-457-COT22,,Pendiente,69.254.900-7,"ADQUISICION DE MOBILIARIO, ESCUELA RISOPATRON, PROGRAMA SEP",2022-11-24T00:00:00.000Z,7 DIAS HABILES,Anny
3270,4176-615-COT22,,No Adjudicada,69.190.200-5,MATERIAL DIDÃCTICO LICEO GREGORIO URRUTIA,2022-11-24T00:00:00.000Z,10 DIAS HABILES,Anny
3271,2153-382-COT22,,Pendiente,61.608.503-4,2153-382-COT22,2022-11-24T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3272,4282-242-COT22,,Pendiente,69.050.900-8,Implementos Deportivos - Liceo Bicentenario Polivalente F.S.C. (Pro-RetenciÃ³n AÃ±o 2022),2022-11-24T00:00:00.000Z,10 DIAS HABILES,Anny
3273,1080093-91-COT22,,Pendiente,61.607.900-K,4231 (JUEGOS TERAPEUTICOS),2022-11-24T00:00:00.000Z,15 DIAS HABILES,Anny
3274,3177-188-COT22,,Pendiente,69.080.200-7,3177-188-COT22,2022-11-24T00:00:00.000Z,15 DIAS HABILES,MONSESAEZ
3275,3343-234-COT22,,Pendiente,,,2022-11-24T00:00:00.000Z,,MONSESAEZ
3276,2833-1154-COT22,,Pendiente,61.930.600-7,BALANCIN PULPO PARA JARDIN INFANTIL PEQUEÃ‘OS PINTORES.,2022-11-24T00:00:00.000Z,7 DIAS HABILES,Anny
3277,1057541-758-COT22,,Pendiente,61.607.200-5,TITERES PROGRAMA CHILE CRECE CONTIGO. LBS.,2022-11-24T00:00:00.000Z,7 A 10 DIAS HABILES,Anny
3279,3917-163-COT22,,Pendiente,69.020.500-9,3917-163-COT22,2022-11-24T00:00:00.000Z,5 A7 DIAS HABILES,MONSESAEZ
3280,2430-250-COT22,,Pendiente,69.020.300-6,ADQUISICIÃ“N KID DE JARDINERIA DE 4 PIEZAS,2022-11-24T00:00:00.000Z,7 a 10 dÃ­as hÃ¡biles,Anny
3282,1002588-393-COT22,,Pendiente,61.999.320-9,1002588-393-COT22,2022-11-24T00:00:00.000Z,5 a7 dias habiles,MONSESAEZ
3283,2445-397-COT22,,Pendiente,69.100.100-8,"MANCUERNAS, SET PSICOMOTRICIDAD, SET PELOTITAS PISCINA VIDA SANA PROGRAMA",2022-11-24T00:00:00.000Z,10 DIAS HABILES,Anny
3286,602-185-COT22,,Pendiente,69.210.301-7, 602-185-COT22,2022-11-24T00:00:00.000Z,7 a 10 dÃ­as hÃ¡biles,MONSESAEZ
3287,2297-1771-COT22,,Pendiente,69.210.100-6,2297-1771-COT22,2022-11-24T00:00:00.000Z,7 a 10 dias habiles,MONSESAEZ
3288,2306-2317-COT22,,Pendiente,69.210.100-6,2306-2317-COT22 ,2022-11-24T00:00:00.000Z,5 a 7 dÃ­as hÃ¡biles,MONSESAEZ
3290,4125-100-COT22,,Pendiente,70.766.500-9, 4125-100-COT22,2022-11-24T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3291,2409-1255-L122,,Pendiente,69.170.101-8,,2022-11-24T00:00:00.000Z,,MONSESAEZ
3292,3754-94-COT22,,Pendiente,69.041.300-0,3754-94-COT22,2022-11-24T00:00:00.000Z,5 a 7 dias,MONSESAEZ
3293,1057536-676-COT22,,Pendiente,61.607.700-7,MATERIALES DIDACTICOS FRUTAS Y VERDURAS,2022-11-25T00:00:00.000Z,7 DIAS HABILES,Anny
3294,1215769-193-COT22,,Pendiente,61.602.238-5,,2022-11-24T00:00:00.000Z,,MONSESAEZ
3296,1057536-675-COT22,,Pendiente,61.607.700-7,MATERIALES DIDACTICOS ANIMALES DE GRANJA,2022-11-25T00:00:00.000Z,7 DIAS HABILES,Anny
3297,2626-292-COT22,,Pendiente,,,2022-11-24T00:00:00.000Z,,MONSESAEZ
3298,2763-1940-COT22,,Pendiente,69.151.201-0,2763-1940-COT22,2022-11-25T00:00:00.000Z,15 dias habiles,MONSESAEZ
3299,4173-207-COT22,,Pendiente,69.140.100-6,4173-207-COT22 ,2022-11-25T00:00:00.000Z,7 A  10 DIAS HABILES,MONSESAEZ
3300,1057472-835-COT22,,Pendiente,61.980.320-5,COJIN LACTANCIA,2022-11-25T00:00:00.000Z,7 DIAS HABILES,Anny
3302,2755-427-COT22,,Pendiente,69.073.400-1,2755-427-COT22,2022-11-25T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3303,2409-1511-COT22,,Pendiente,69.170.101-8,ADQUISICIÃ“N DE MATERIAL DIDACTICO PARA ESCUELA G-914 EL AMANECER DE DUQUECO,2022-11-25T00:00:00.000Z,12 DIAS HABILES,Anny
3304,3650-225-COT22,,Pendiente,69.170.401-7,3650-225-COT22,2022-12-25T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3305,2377-834-COT22,,Pendiente,69.070.700-4, 2377-834-COT22,2022-11-25T00:00:00.000Z,5 A 7  DIAS HABILES,MONSESAEZ
3306,4769-47-COT22,,Pendiente,69.091.400-K,JUEGOS INFANTILES,2022-11-25T00:00:00.000Z,7 A 10 DIAS HABILES,Anny
3307,4457-184-COT22,,Pendiente,69.150.601-0,4457-184-COT22,2022-11-25T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3308,2436-1460-COT22,,Pendiente,69.100.100-8,2436-1460-COT22,2022-11-25T00:00:00.000Z,7 A 10 DIAS HABILES.,MONSESAEZ
3309,515568-2346-COT22,,Pendiente,71.309.800-0, 515568-2346-COT22,2022-11-25T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3310,2388-26-LE22	,,Pendiente,,,2022-11-25T00:00:00.000Z,,Cinthia 
3311,2388-26-LE22,,Pendiente,69.191.600-6,,2022-11-25T00:00:00.000Z,,Cinthia 
3312,515568-2349-COT22,,Pendiente,71.309.800-0,,2022-11-25T00:00:00.000Z,,MONSESAEZ
3313,1002588-189-L122,,Pendiente,61.999.320-9,,2022-11-28T00:00:00.000Z,,MONSESAEZ
3314,4176-652-COT22,,Pendiente,69.190.200-5,4176-652-COT22 ,2022-11-27T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3315,3872-303-COT22,,Pendiente,,,2022-11-27T00:00:00.000Z,,MONSESAEZ
3316,5621-512-COT22,,Pendiente,60.910.000-1,5621-512-COT22,2022-11-28T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3318,3309-682-COT22,,Pendiente,69.141.802-2,3309-682-COT22,2020-11-28T00:00:00.000Z,7 a 10 dias ,MONSESAEZ
3319,2485-1573-COT22,,Pendiente,69.071.302-0,2485-1573-COT22,2022-11-28T00:00:00.000Z,5 a 7 dÃ­as hÃ¡biles,MONSESAEZ
3320,2996-505-COT22,,No Adjudicada,69.040.800-7,INSUMOS PSICOMOTRICIDAD PROMOS,2022-11-29T00:00:00.000Z,12 DIAS HABILES,Anny
3321,2409-1528-COT22,,Pendiente,69.170.101-8,2409-1528-COT22,2022-11-28T00:00:00.000Z,20 dÃ­as hÃ¡biles,MONSESAEZ
3323,2294-2222-COT22,,Pendiente,69.110.400-1,2294-2222-COT22,2022-11-28T00:00:00.000Z,15 dÃ­as hÃ¡biles,MONSESAEZ
3325,4107-7-LE22-1,,Pendiente,69.051.200-9,,2022-11-28T00:00:00.000Z,,MONSESAEZ
3326,2445-401-COT22,,Pendiente,69.100.100-8,2445-401-COT2,2022-11-28T00:00:00.000Z,5 a 7 dÃ­as hÃ¡biles.,MONSESAEZ
3327,966865-214-COT22,,Pendiente,72.548.600-6,966865-214-COT22,2022-11-28T00:00:00.000Z,7 a 10 dias ,MONSESAEZ
3329,3615-63-L122,,No Adjudicada,69.041.100-8,MATERIAL DIDÃCTICO PARA ESCUELA AMÃ‰RICA	,2022-11-29T00:00:00.000Z,10 DIAS CORRIDOS,Anny
3331,2656-298-L122,,Pendiente,,,2022-11-28T00:00:00.000Z,,MONSESAEZ
3332,3316-18-L122,,Pendiente,,,2022-11-28T00:00:00.000Z,,MONSESAEZ
3333,2294-418-L122,,No Adjudicada,69.110.400-1,DIRECCION COMUNAL DE EDUCACION MUNICIPAL 4 ORIENTE NÂ° 1280 TALCA,2022-11-29T00:00:00.000Z,20 DIAS HABILES,MONSESAEZ
3334,3469-269-COT22,,Pendiente,69.120.300-K,3469-269-COT22,2022-11-29T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3335,377-348-COT22,,No Adjudicada,69.061.600-9,377-348-COT22,2022-11-29T00:00:00.000Z,5 A 7 DIAS,MONSESAEZ
3336,4377-262-COT22,,No Adjudicada,69.151.100-6,ADQUISICIÃ“N DE IMPLEMENTOS DE ESTIMULACIÃ“N.,2022-11-29T00:00:00.000Z,10 DIAS HABILES,Anny
3337,4832-80-COT22,,Pendiente,,,2022-11-29T00:00:00.000Z,,MONSESAEZ
3338,4074-61-L122,,No Adjudicada,69.150.902-8,Material DidÃ¡ctico para Rayito de Luz	,2022-11-29T00:00:00.000Z,10 DIAS HABILES,Anny
3339,1067515-320-COT22,,Pendiente,,,2022-11-29T00:00:00.000Z,,MONSESAEZ
3340,3153-137-COT22,,Pendiente,69.180.500-K,,2022-11-29T00:00:00.000Z,,MONSESAEZ
3341,3811-745-COT22,,Pendiente,69.071.900-2,3811-745-COT22,2022-11-29T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3342,3494-1321-COT22,,Pendiente,,,2022-11-29T00:00:00.000Z,,MONSESAEZ
3343,929-290-COT22,,Pendiente,61.107.000-4,JENGA GIGANTE,2022-11-30T00:00:00.000Z,10 DIAS HABILES,Anny
3344,3091-54-L122,,Pendiente,,,2022-11-30T00:00:00.000Z,,MONSESAEZ
4084,4965-70-COT23,,Pendiente,69.091.300-3,4965-70-COT23,2023-02-27T00:00:00.000Z,7 DIAS,Cinthia 
3346,929-289-COT22,,Pendiente,61.107.000-4,929-289-COT22,2022-11-30T00:00:00.000Z,7 a 10 dias,MONSESAEZ
3347,863-426-COT22,,Pendiente,69.264.400-K,863-426-COT22,2022-11-30T00:00:00.000Z,7 A 10 DIAS ,MONSESAEZ
3348,4525-755-COT22,,Pendiente,69.264.400-K,4525-755-COT22,2022-11-30T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3350,2428-1430-COT22,,Pendiente,69.061.300-K,2428-1430-COT22,2022-11-30T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
3351,3704-135-L122,,Pendiente,69.254.400-5,ArtÃ­culos didÃ¡cticos y terapÃ©uticos FNDR 7%	,2022-11-30T00:00:00.000Z,15 dias habiles,Anny
3352,4525-756-COT22,,Pendiente,69.264.400-K, 4525-756-COT22,2022-11-30T00:00:00.000Z,7 A 10 DIAS ,MONSESAEZ
3354,5052-338-COT22,,Pendiente,61.606.901-2, 5052-338-COT22,2022-11-30T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3355,3684-137-COT22,,Pendiente,69.061.700-5,"RECURSOS PEDAGÃ“GICOS PARA IMPLEMENTAR SALA PRE-ESCOLAR, ESCUELA EL TOTORAL",2022-12-02T00:00:00.000Z,5 DIAS,Anny
3356,2333-951-COT22,,Pendiente,69.130.300-4,2333-951-COT2,2022-11-30T00:00:00.000Z,7 A 10 DIAS HABILES,MONSESAEZ
3357,4034-1076-COT22,,Pendiente,69.160.501-9,TEATROS KAMISHIBAI DE MADERA PARA ESCUELA E-831,2022-11-30T00:00:00.000Z,15 DIAS HABILES,Anny
3358,4081-255-COT22,,Pendiente,69.151.001-8, 4081-255-COT22,2022-11-30T00:00:00.000Z,10 A 15 DIAS ,MONSESAEZ
3359,3511-187-COT22,,Pendiente,69.041.200-4,"ADQUISICION DE MATERIAL DIDACTICO Y PEDAGOGICO, ESCUELA JORGE ARACENA RAMOS",2022-12-01T00:00:00.000Z,5 DIAS HABILES,Anny
3360,2409-1548-COT22,,No Adjudicada,69.170.101-8,ADQ. DE MATERIAL DIDACTICO PARA ESTUDIANTES PIE DEL LICEO BICENTENARIO LOS ANGELES,2022-12-01T00:00:00.000Z,10 DIAS HABILES,Anny
3361,2733-784-COT22,,Pendiente,69.071.700-K,2733-784-COT22 ,2022-11-30T00:00:00.000Z,7 a 10 dias,MONSESAEZ
3362,2314-252-L122,,Pendiente,69.253.800-5,MATERIAL DIDACTICO,2022-12-01T00:00:00.000Z,10 DIAS HABILES,Anny
3364,2713-1119-COT22,,Pendiente,69.240.100-K,2713-1119-COT22,2022-12-01T00:00:00.000Z,7 a 10 dias habiles,MONSESAEZ
3365,4197-302-COT22,,Pendiente,69.230.200-1,,2022-12-01T00:00:00.000Z,,MONSESAEZ
3367,3511-185-COT22,,Pendiente,69.041.200-4,,2022-12-01T00:00:00.000Z,,MONSESAEZ
3368,557639-4136-COT22,,Pendiente,71.014.200-9,,2022-12-01T00:00:00.000Z,,MONSESAEZ
3370,3684-146-COT22,,Pendiente,69.061.700-5,,2022-12-01T00:00:00.000Z,,MONSESAEZ
3371,2467-624-L122,,Pendiente,69.140.900-7, 2467-624-L122,2022-12-01T00:00:00.000Z,10 dias habiles,MONSESAEZ
3372,2485-104-L122,,Pendiente,69.071.302-0,â€ADQUISICIÃ“N DE MATERIAL DIDÃCTICO PARA JARDIN INFANTIL JOSÃ‰ MANUEL PARADA FINANCIAMIENTO JUNJIâ€	,2022-12-05T00:00:00.000Z,XXX,Anny
3373,3684-145-COT22,,No Adjudicada,69.061.700-5,3684-145-COT22,2022-12-01T00:00:00.000Z,5 A 7 DAS HABILES,MONSESAEZ
3374,1050283-381-COT22,,Pendiente,69.081.000-K,050283-381-COT22,2022-12-01T00:00:00.000Z,7 A 10 DIAS,MONSESAEZ
3375,2454-12-LE22,,Pendiente,69.071.000-5,ADQUISICIÃ“N DE MATERIALES DIDACTICOS PARA JARDÃN POETA PEDRO PRADO	,2022-12-02T00:00:00.000Z,10 DIAS CORRIDOS,Anny
3376,4408-191-COT22,,Pendiente,69.180.800-9,Material DidÃ¡ctico para el JardÃ­n Infantil Villa Verde de CapitÃ¡n Pastene,2022-12-01T00:00:00.000Z,7 A 10 DIAS HABILES,Anny
3377,3492-154-COT22,,Pendiente,69.051.300-5,MATERIAL DIDACTICO PARA EL PROGRAMA ESPACIOS AMIGABLES,2022-12-01T00:00:00.000Z,7 DIAS HABILES,Anny
3380,557639-4146-COT22,,Pendiente,71.014.200-9,557639-4146-COT22,2022-12-02T00:00:00.000Z,7 a 10 dias habiles,MONSESAEZ
3381,3863-434-COT22,,Pendiente,,,2022-12-02T00:00:00.000Z,,MONSESAEZ
3382,3615-339-COT22,,Pendiente,69.041.100-8,MATERIAL DIDÃCTICO ESC. VALLE HERMOSO,2022-12-02T00:00:00.000Z,7 DIAS HABILES,Anny
3383,3760-624-COT22,,Pendiente,69.073.000-6,3760-624-COT22,2022-12-02T00:00:00.000Z, 5 A  7 DIAS HABILES,MONSESAEZ
3384,3615-339-COT22,,Pendiente,,,2022-12-02T00:00:00.000Z,,MONSESAEZ
3385,3615-347-COT22,,Pendiente,69.041.100-8, 3615-347-COT22,2022-12-02T00:00:00.000Z,5 A 7 DIAS HABILES,MONSESAEZ
